trial_id,candidate_rank,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,outer_holdout_parent_case_id,inner_fold_index,seed,raw_expression,complexity,loss,score,raw_candidate_json,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
peak_q_d__outer01__inner03__seed2026082305,5,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,3,2026082305,(q * 1.4806328) + (q / d),8,0.018364763,0.8023205191883964,"{""complexity"": 8, ""loss"": 0.018364763, ""raw_expression"": ""(q * 1.4806328) + (q / d)"", ""score"": 0.8023205191883964}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner03__seed2026082305,6,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,3,2026082305,((1.279977 - d) * 1.9801438) + (q + q),9,0.005836789,1.1462529573443108,"{""complexity"": 9, ""loss"": 0.005836789, ""raw_expression"": ""((1.279977 - d) * 1.9801438) + (q + q)"", ""score"": 1.1462529573443108}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082301,0,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082301,2.4220061,1,0.3991967,0.0,"{""complexity"": 1, ""loss"": 0.3991967, ""raw_expression"": ""2.4220061"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082301,1,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082301,q * 2.595489,3,0.07575596,0.8309685783538541,"{""complexity"": 3, ""loss"": 0.07575596, ""raw_expression"": ""q * 2.595489"", ""score"": 0.8309685783538541}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082301,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082301,0.36626917 - (q * -2.2275562),5,0.06596862,0.06916897337287377,"{""complexity"": 5, ""loss"": 0.06596862, ""raw_expression"": ""0.36626917 - (q * -2.2275562)"", ""score"": 0.06916897337287377}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082301,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082301,(q / d) * 2.4430537,6,0.05110696,0.25525848295931325,"{""complexity"": 6, ""loss"": 0.05110696, ""raw_expression"": ""(q / d) * 2.4430537"", ""score"": 0.25525848295931325}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082301,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082301,(q + (q / d)) + 0.5404848,8,0.020675378,0.45248858388212937,"{""complexity"": 8, ""loss"": 0.020675378, ""raw_expression"": ""(q + (q / d)) + 0.5404848"", ""score"": 0.45248858388212937}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082301,5,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082301,"((q / d) + 0.54027075) + pow_positive_base(q, d)",12,0.01563104,0.06992121069141251,"{""complexity"": 12, ""loss"": 0.01563104, ""raw_expression"": ""((q / d) + 0.54027075) + pow_positive_base(q, d)"", ""score"": 0.06992121069141251}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082302,0,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082302,2.4220061,1,0.3991967,0.0,"{""complexity"": 1, ""loss"": 0.3991967, ""raw_expression"": ""2.4220061"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082302,1,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082302,q * 2.5954344,3,0.075755976,0.8309684727516128,"{""complexity"": 3, ""loss"": 0.075755976, ""raw_expression"": ""q * 2.5954344"", ""score"": 0.8309684727516128}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082302,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082302,(q + 0.59218854) + q,5,0.06970773,0.041603058438003146,"{""complexity"": 5, ""loss"": 0.06970773, ""raw_expression"": ""(q + 0.59218854) + q"", ""score"": 0.041603058438003146}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082302,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082302,(q * 2.4715917) / d,6,0.0502783,0.32673764300069175,"{""complexity"": 6, ""loss"": 0.0502783, ""raw_expression"": ""(q * 2.4715917) / d"", ""score"": 0.32673764300069175}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082302,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082302,((q / d) + 0.5404853) + q,8,0.020675374,0.44431512113198024,"{""complexity"": 8, ""loss"": 0.020675374, ""raw_expression"": ""((q / d) + 0.5404853) + q"", ""score"": 0.44431512113198024}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082302,5,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082302,exp(q * 0.90542567) / sqrt(d),11,0.019557318,0.01853126386175735,"{""complexity"": 11, ""loss"": 0.019557318, ""raw_expression"": ""exp(q * 0.90542567) / sqrt(d)"", ""score"": 0.01853126386175735}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082302,6,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082302,"pow_positive_base(q, d) * (3.9391613 / (d + 0.5450706))",12,0.011511409,0.5300109081082164,"{""complexity"": 12, ""loss"": 0.011511409, ""raw_expression"": ""pow_positive_base(q, d) * (3.9391613 / (d + 0.5450706))"", ""score"": 0.5300109081082164}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082303,0,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082303,2.4220061,1,0.3991967,0.0,"{""complexity"": 1, ""loss"": 0.3991967, ""raw_expression"": ""2.4220061"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082303,1,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082303,q * 2.5954337,3,0.075755976,0.8309684727516128,"{""complexity"": 3, ""loss"": 0.075755976, ""raw_expression"": ""q * 2.5954337"", ""score"": 0.8309684727516128}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082303,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082303,(q + 0.5762555) + q,5,0.06945386,0.04342734257867336,"{""complexity"": 5, ""loss"": 0.06945386, ""raw_expression"": ""(q + 0.5762555) + q"", ""score"": 0.04342734257867336}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082303,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082303,(q * 1.2278261) + (q + 0.3659998),7,0.0659686,0.02574188798368891,"{""complexity"": 7, ""loss"": 0.0659686, ""raw_expression"": ""(q * 1.2278261) + (q + 0.3659998)"", ""score"": 0.02574188798368891}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082303,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082303,((q + 0.41176647) / d) + q,8,0.025133073,0.9649942430401549,"{""complexity"": 8, ""loss"": 0.025133073, ""raw_expression"": ""((q + 0.41176647) / d) + q"", ""score"": 0.9649942430401549}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082303,5,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082303,(q * 1.1264753) + ((q + 0.41176647) / d),10,0.01043531,0.4394946901998242,"{""complexity"": 10, ""loss"": 0.01043531, ""raw_expression"": ""(q * 1.1264753) + ((q + 0.41176647) / d)"", ""score"": 0.4394946901998242}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082304,0,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082304,2.4220061,1,0.3991967,0.0,"{""complexity"": 1, ""loss"": 0.3991967, ""raw_expression"": ""2.4220061"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082304,1,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082304,2.4220734 * q,3,0.103370816,0.6755657996738662,"{""complexity"": 3, ""loss"": 0.103370816, ""raw_expression"": ""2.4220734 * q"", ""score"": 0.6755657996738662}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082304,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082304,(q + 0.065795116) * 2.419522,5,0.06932916,0.19972854080422808,"{""complexity"": 5, ""loss"": 0.06932916, ""raw_expression"": ""(q + 0.065795116) * 2.419522"", ""score"": 0.19972854080422808}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082304,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082304,(q * 2.4715917) / d,6,0.0502783,0.3212920244237352,"{""complexity"": 6, ""loss"": 0.0502783, ""raw_expression"": ""(q * 2.4715917) / d"", ""score"": 0.3212920244237352}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082304,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082304,((q + q) - d) + 1.7306212,7,0.045783084,0.09365889457283368,"{""complexity"": 7, ""loss"": 0.045783084, ""raw_expression"": ""((q + q) - d) + 1.7306212"", ""score"": 0.09365889457283368}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082304,5,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082304,((q + 0.5212242) / d) + q,8,0.011861382,1.3506267649981012,"{""complexity"": 8, ""loss"": 0.011861382, ""raw_expression"": ""((q + 0.5212242) / d) + q"", ""score"": 1.3506267649981012}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082304,6,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082304,"((q + 0.51929605) / d) + pow_positive_base(q, d)",12,0.008812153,0.07428903036065117,"{""complexity"": 12, ""loss"": 0.008812153, ""raw_expression"": ""((q + 0.51929605) / d) + pow_positive_base(q, d)"", ""score"": 0.07428903036065117}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082305,0,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082305,2.4220097,1,0.39919674,0.0,"{""complexity"": 1, ""loss"": 0.39919674, ""raw_expression"": ""2.4220097"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082305,1,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082305,2.4220097 * q,3,0.103391096,0.675467765945262,"{""complexity"": 3, ""loss"": 0.103391096, ""raw_expression"": ""2.4220097 * q"", ""score"": 0.675467765945262}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082305,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082305,q + (q + 0.576255),5,0.06945386,0.19892809948563633,"{""complexity"": 5, ""loss"": 0.06945386, ""raw_expression"": ""q + (q + 0.576255)"", ""score"": 0.19892809948563633}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082305,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082305,(q + 1.5631912) + (q - d),7,0.017740374,0.6824097941252051,"{""complexity"": 7, ""loss"": 0.017740374, ""raw_expression"": ""(q + 1.5631912) + (q - d)"", ""score"": 0.6824097941252051}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082305,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082305,((q + 0.03828931) + (q + 1.5248759)) - d,9,0.017740348,7.32792303362269e-07,"{""complexity"": 9, ""loss"": 0.017740348, ""raw_expression"": ""((q + 0.03828931) + (q + 1.5248759)) - d"", ""score"": 7.32792303362269e-07}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082305,5,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082305,(1.3495992 / d) + (square(q) * 1.1127157),10,0.01301091,0.31005335710095805,"{""complexity"": 10, ""loss"": 0.01301091, ""raw_expression"": ""(1.3495992 / d) + (square(q) * 1.1127157)"", ""score"": 0.31005335710095805}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082305,6,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,2026082305,square(d + -1.6678063) + (q - (q * -1.1078116)),11,0.0074170227,0.5620105129871845,"{""complexity"": 11, ""loss"": 0.0074170227, ""raw_expression"": ""square(d + -1.6678063) + (q - (q * -1.1078116))"", ""score"": 0.5620105129871845}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082301,0,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082301,2.454774,1,0.32980028,0.0,"{""complexity"": 1, ""loss"": 0.32980028, ""raw_expression"": ""2.454774"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082301,1,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082301,q * 2.5859027,3,0.083135225,0.6890093800972605,"{""complexity"": 3, ""loss"": 0.083135225, ""raw_expression"": ""q * 2.5859027"", ""score"": 0.6890093800972605}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082301,2,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082301,(q * q) + 1.5167328,5,0.02785931,0.5466506487878232,"{""complexity"": 5, ""loss"": 0.02785931, ""raw_expression"": ""(q * q) + 1.5167328"", ""score"": 0.5466506487878232}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082301,3,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082301,(q + (q - d)) + 1.5716588,7,0.005688147,0.7943913326527577,"{""complexity"": 7, ""loss"": 0.005688147, ""raw_expression"": ""(q + (q - d)) + 1.5716588"", ""score"": 0.7943913326527577}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082301,4,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082301,"pow_positive_base(q + 0.71770436, q) - (d + -1.6922113)",11,0.001170924,0.39514783883320503,"{""complexity"": 11, ""loss"": 0.001170924, ""raw_expression"": ""pow_positive_base(q + 0.71770436, q) - (d + -1.6922113)"", ""score"": 0.39514783883320503}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082302,0,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082302,2.454774,1,0.32980028,0.0,"{""complexity"": 1, ""loss"": 0.32980028, ""raw_expression"": ""2.454774"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082302,1,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082302,q * 2.624947,3,0.08456528,0.6804817393207557,"{""complexity"": 3, ""loss"": 0.08456528, ""raw_expression"": ""q * 2.624947"", ""score"": 0.6804817393207557}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082302,2,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082302,q / 0.38671342,4,0.083135225,0.01705528155300952,"{""complexity"": 4, ""loss"": 0.083135225, ""raw_expression"": ""q / 0.38671342"", ""score"": 0.01705528155300952}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082302,3,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082302,1.4890531 + (q * q),5,0.028625457,1.0661720721175452,"{""complexity"": 5, ""loss"": 0.028625457, ""raw_expression"": ""1.4890531 + (q * q)"", ""score"": 1.0661720721175452}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082302,4,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082302,"pow_positive_base(q, 1.9679581) + 1.5184331",7,0.02777252,0.015124692101079284,"{""complexity"": 7, ""loss"": 0.02777252, ""raw_expression"": ""pow_positive_base(q, 1.9679581) + 1.5184331"", ""score"": 0.015124692101079284}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082302,5,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082302,(q / d) + (q - -0.56528443),8,0.007749096,1.2764708512099177,"{""complexity"": 8, ""loss"": 0.007749096, ""raw_expression"": ""(q / d) + (q - -0.56528443)"", ""score"": 1.2764708512099177}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082302,6,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082302,((q * 0.966267) + (q + 0.5881673)) / sqrt(d),12,0.0053301766,0.0935479551408184,"{""complexity"": 12, ""loss"": 0.0053301766, ""raw_expression"": ""((q * 0.966267) + (q + 0.5881673)) / sqrt(d)"", ""score"": 0.0935479551408184}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082303,0,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082303,2.4547725,1,0.32980028,0.0,"{""complexity"": 1, ""loss"": 0.32980028, ""raw_expression"": ""2.4547725"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082303,1,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,2026082303,q * 2.5859027,3,0.083135225,0.6890093800972605,"{""complexity"": 3, ""loss"": 0.083135225, ""raw_expression"": ""q * 2.5859027"", ""score"": 0.6890093800972605}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
